Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount,Amount,Rating,Payment_Method,Customer_Name,City,Customer_Segment,Age,Product,Category,Unit_Price,Profit
O01321,2026-03-09,C0014,P008,2,0.0,4598.0,4,Cash,Customer_0014,Madurai,Student,47,USB-C Hub,Electronics,2299,568.12
O01322,2026-06-03,C0200,P005,3,0.05,3702.15,3,Debit Card,Customer_0200,Mumbai,Business,28,Gaming Mouse,Electronics,1299,812.69
O01323,2026-02-13,C0262,P026,1,0.0,199.0,5,Cash,Customer_0262,Madurai,Professional,48,Notebook,Stationery,199,24.11
O01324,2026-07-17,C0098,P001,4,0.15,6796.6,3,Credit Card,Customer_0098,Coimbatore,Business,20,Wireless Earbuds,Electronics,1999,1959.51
O01325,2026-02-18,C0126,P006,3,0.1,10797.3,5,Cash,Customer_0126,Hyderabad,Professional,26,Mechanical Keyboard,Electronics,3999,2052.38
O01326,2026-02-03,C0007,P027,4,0.05,946.2,5,Debit Card,Customer_0007,Chennai,Business,30,Pen Set,Stationery,249,248.25
O01327,2026-07-06,C0238,P023,2,0.15,1358.3,4,Credit Card,Customer_0238,Madurai,Professional,35,Moisturizer,Beauty,799,220.57
O01328,2026-01-08,C0288,P017,3,0.1,20247.3,4,Cash,Customer_0288,Delhi,Business,37,Study Table,Furniture,7499,5751.72
O01329,2026-08-21,C0024,P009,2,0.1,5398.2,5,Cash,Customer_0024,Bengaluru,Business,28,Webcam,Electronics,2999,935.27
O01330,2026-01-22,C0170,P029,1,0.15,764.15,3,Debit Card,Customer_0170,Delhi,Professional,54,Table Clock,Home,899,120.36
O01331,2026-09-07,C0121,P004,4,0.05,5696.2,5,Cash,Customer_0121,Pune,Student,34,Power Bank,Electronics,1499,1606.78
O01332,2026-07-08,C0152,P028,3,0.0,1497.0,3,UPI,Customer_0152,Bengaluru,Business,39,Calculator,Stationery,499,281.07
O01333,2026-01-14,C0142,P005,3,0.05,3702.15,4,Debit Card,Customer_0142,Mumbai,Business,52,Gaming Mouse,Electronics,1299,923.88
O01334,2026-06-05,C0281,P023,1,0.0,799.0,4,Net Banking,Customer_0281,Delhi,Student,32,Moisturizer,Beauty,799,123.59
O01335,2026-04-08,C0032,P012,3,0.15,6372.45,5,Credit Card,Customer_0032,Mumbai,Business,47,Casual Sneakers,Fashion,2499,1308.13
O01336,2026-09-05,C0057,P018,1,0.05,1234.05,4,Net Banking,Customer_0057,Hyderabad,Business,48,Desk Lamp,Home,1299,175.7
O01337,2026-05-07,C0087,P030,3,0.15,7647.45,3,Debit Card,Customer_0087,Chennai,Professional,34,Travel Bag,Accessories,2999,1414.73
O01338,2026-07-01,C0128,P005,4,0.05,4936.2,4,Debit Card,Customer_0128,Chennai,Professional,31,Gaming Mouse,Electronics,1299,1280.63
O01339,2026-01-12,C0055,P022,2,0.15,1188.3,5,Debit Card,Customer_0055,Bengaluru,Student,49,Shampoo,Beauty,699,210.62
O01340,2026-07-11,C0297,P002,3,0.15,6372.45,4,Debit Card,Customer_0297,Mumbai,Business,49,Bluetooth Speaker,Electronics,2499,1751.26
O01341,2026-06-06,C0281,P015,3,0.1,4857.3,4,Credit Card,Customer_0281,Delhi,Student,32,Hoodie,Fashion,1799,1309.59
O01342,2026-03-22,C0273,P010,4,0.05,2656.2,5,Cash,Customer_0273,Chennai,Business,24,Phone Case,Accessories,699,571.88
O01343,2026-01-14,C0166,P010,2,0.05,1328.1,2,Credit Card,Customer_0166,Pune,Student,33,Phone Case,Accessories,699,357.73
O01344,2026-01-10,C0248,P026,4,0.1,716.4,4,Cash,Customer_0248,Pune,Professional,53,Notebook,Stationery,199,90.79
O01345,2026-04-22,C0164,P029,1,0.15,764.15,2,Debit Card,Customer_0164,Delhi,Business,28,Table Clock,Home,899,200.01
O01346,2026-07-01,C0283,P018,4,0.15,4416.6,4,Credit Card,Customer_0283,Coimbatore,Professional,25,Desk Lamp,Home,1299,780.41
O01347,2026-02-01,C0056,P026,3,0.0,597.0,4,Debit Card,Customer_0056,Bengaluru,Business,26,Notebook,Stationery,199,151.85
O01348,2026-02-16,C0155,P025,2,0.1,2698.2,5,Net Banking,Customer_0155,Mumbai,Professional,43,Perfume,Beauty,1499,738.33
O01349,2026-02-24,C0059,P029,1,0.05,854.05,4,UPI,Customer_0059,Mumbai,Student,52,Table Clock,Home,899,127.19
O01350,2026-03-05,C0038,P030,4,0.0,11996.0,5,UPI,Customer_0038,Delhi,Student,21,Travel Bag,Accessories,2999,2554.02
O01351,2026-03-14,C0299,P012,1,0.15,2124.15,4,UPI,Customer_0299,Mumbai,Professional,38,Casual Sneakers,Fashion,2499,404.52
O01352,2026-08-03,C0195,P008,3,0.05,6552.15,2,Cash,Customer_0195,Delhi,Student,40,USB-C Hub,Electronics,2299,1389.58
O01353,2026-08-01,C0051,P005,4,0.15,4416.6,5,Debit Card,Customer_0051,Chennai,Business,38,Gaming Mouse,Electronics,1299,1264.62
O01354,2026-06-02,C0189,P012,1,0.1,2249.1,5,Net Banking,Customer_0189,Mumbai,Business,27,Casual Sneakers,Fashion,2499,607.45
O01355,2026-09-01,C0290,P003,4,0.1,12596.4,5,Net Banking,Customer_0290,Delhi,Professional,23,Smart Watch,Electronics,3499,2309.07
O01356,2026-02-03,C0110,P009,2,0.0,5998.0,5,Debit Card,Customer_0110,Madurai,Business,51,Webcam,Electronics,2999,727.9
O01357,2026-03-24,C0043,P006,1,0.0,3999.0,5,Net Banking,Customer_0043,Bengaluru,Business,52,Mechanical Keyboard,Electronics,3999,1085.01
O01358,2026-04-08,C0233,P007,1,0.15,1359.15,4,Credit Card,Customer_0233,Bengaluru,Professional,46,Laptop Stand,Electronics,1599,222.38
O01359,2026-09-05,C0083,P001,4,0.0,7996.0,2,Credit Card,Customer_0083,Chennai,Student,33,Wireless Earbuds,Electronics,1999,1859.74
O01360,2026-02-11,C0069,P026,4,0.15,676.6,4,Credit Card,Customer_0069,Coimbatore,Professional,49,Notebook,Stationery,199,178.83
O01361,2026-01-31,C0037,P025,3,0.15,3822.45,5,Debit Card,Customer_0037,Pune,Student,26,Perfume,Beauty,1499,526.29
O01362,2026-08-20,C0154,P025,2,0.1,2698.2,5,Debit Card,Customer_0154,Madurai,Business,37,Perfume,Beauty,1499,708.37
O01363,2026-05-12,C0299,P008,2,0.15,3908.3,4,Cash,Customer_0299,Mumbai,Professional,38,USB-C Hub,Electronics,2299,1168.09
O01364,2026-05-02,C0282,P002,3,0.15,6372.45,3,Cash,Customer_0282,Madurai,Business,55,Bluetooth Speaker,Electronics,2499,1860.97
O01365,2026-07-27,C0215,P013,3,0.05,4272.15,4,Cash,Customer_0215,Bengaluru,Business,31,Backpack,Accessories,1499,902.6
O01366,2026-01-24,C0295,P026,1,0.1,179.1,5,Credit Card,Customer_0295,Chennai,Student,48,Notebook,Stationery,199,32.04
O01367,2026-06-15,C0124,P003,2,0.15,5948.3,5,Net Banking,Customer_0124,Bengaluru,Student,27,Smart Watch,Electronics,3499,1630.17
O01368,2026-01-22,C0222,P009,3,0.15,7647.45,4,Cash,Customer_0222,Bengaluru,Business,37,Webcam,Electronics,2999,2227.25
O01369,2026-03-18,C0226,P030,2,0.05,5698.1,5,Debit Card,Customer_0226,Pune,Student,44,Travel Bag,Accessories,2999,1287.06
O01370,2026-08-04,C0070,P025,2,0.15,2548.3,4,UPI,Customer_0070,Coimbatore,Business,26,Perfume,Beauty,1499,369.52
O01371,2026-05-22,C0142,P010,1,0.0,699.0,5,Net Banking,Customer_0142,Mumbai,Business,52,Phone Case,Accessories,699,182.16
O01372,2026-04-19,C0237,P023,4,0.0,3196.0,4,Net Banking,Customer_0237,Delhi,Student,40,Moisturizer,Beauty,799,875.75
O01373,2026-07-28,C0100,P009,3,0.1,8097.3,4,UPI,Customer_0100,Pune,Professional,31,Webcam,Electronics,2999,1759.26
O01374,2026-07-16,C0093,P020,1,0.0,4499.0,5,Cash,Customer_0093,Delhi,Business,51,Coffee Maker,Home Appliances,4499,1284.04
O01375,2026-02-15,C0140,P002,2,0.15,4248.3,2,Cash,Customer_0140,Mumbai,Professional,35,Bluetooth Speaker,Electronics,2499,903.57
O01376,2026-08-13,C0178,P018,3,0.1,3507.3,5,Cash,Customer_0178,Hyderabad,Professional,51,Desk Lamp,Home,1299,597.42
O01377,2026-07-13,C0229,P027,4,0.1,896.4,4,Credit Card,Customer_0229,Hyderabad,Professional,29,Pen Set,Stationery,249,215.37
O01378,2026-02-24,C0124,P028,2,0.0,998.0,5,Net Banking,Customer_0124,Bengaluru,Student,27,Calculator,Stationery,499,125.57
O01379,2026-03-08,C0279,P020,1,0.15,3824.15,5,UPI,Customer_0279,Madurai,Student,32,Coffee Maker,Home Appliances,4499,1099.27
O01380,2026-04-12,C0006,P025,1,0.0,1499.0,4,Cash,Customer_0006,Coimbatore,Student,50,Perfume,Beauty,1499,256.57
O01381,2026-04-28,C0213,P004,4,0.15,5096.6,4,Net Banking,Customer_0213,Chennai,Business,27,Power Bank,Electronics,1499,935.65
O01382,2026-04-03,C0262,P016,4,0.1,32396.4,3,Credit Card,Customer_0262,Madurai,Professional,48,Office Chair,Furniture,8999,7321.83
O01383,2026-01-04,C0102,P014,2,0.0,1598.0,5,Credit Card,Customer_0102,Mumbai,Student,37,T-Shirt,Fashion,799,418.83
O01384,2026-08-08,C0017,P014,1,0.05,759.05,4,Credit Card,Customer_0017,Coimbatore,Business,22,T-Shirt,Fashion,799,103.59
O01385,2026-06-16,C0268,P010,2,0.15,1188.3,5,Net Banking,Customer_0268,Madurai,Student,33,Phone Case,Accessories,699,234.6
O01386,2026-02-18,C0279,P021,1,0.1,449.1,5,Credit Card,Customer_0279,Madurai,Student,32,Face Wash,Beauty,499,87.45
O01387,2026-05-02,C0012,P025,4,0.0,5996.0,3,Credit Card,Customer_0012,Bengaluru,Student,42,Perfume,Beauty,1499,947.54
O01388,2026-07-09,C0254,P011,4,0.15,10196.6,4,Cash,Customer_0254,Delhi,Professional,55,Running Shoes,Fashion,2999,1513.72
O01389,2026-05-30,C0195,P004,2,0.05,2848.1,4,Cash,Customer_0195,Delhi,Student,40,Power Bank,Electronics,1499,545.24
O01390,2026-01-14,C0182,P009,3,0.0,8997.0,3,Cash,Customer_0182,Delhi,Professional,33,Webcam,Electronics,2999,2235.49
O01391,2026-09-08,C0051,P012,4,0.15,8496.6,5,Net Banking,Customer_0051,Chennai,Business,38,Casual Sneakers,Fashion,2499,1495.82
O01392,2026-07-07,C0202,P017,3,0.0,22497.0,4,Cash,Customer_0202,Chennai,Professional,55,Study Table,Furniture,7499,5484.17
O01393,2026-05-12,C0096,P023,4,0.05,3036.2,5,Net Banking,Customer_0096,Bengaluru,Business,33,Moisturizer,Beauty,799,429.2
O01394,2026-01-05,C0001,P028,4,0.1,1796.4,5,Debit Card,Customer_0001,Bengaluru,Student,35,Calculator,Stationery,499,380.43
O01395,2026-08-17,C0062,P005,4,0.15,4416.6,3,Net Banking,Customer_0062,Delhi,Business,46,Gaming Mouse,Electronics,1299,778.14
O01396,2026-08-29,C0060,P013,3,0.15,3822.45,5,UPI,Customer_0060,Coimbatore,Business,37,Backpack,Accessories,1499,667.6
O01397,2026-02-11,C0135,P025,3,0.05,4272.15,4,Cash,Customer_0135,Madurai,Student,24,Perfume,Beauty,1499,1175.94
O01398,2026-03-01,C0096,P015,2,0.1,3238.2,5,Cash,Customer_0096,Bengaluru,Business,33,Hoodie,Fashion,1799,766.94
O01399,2026-02-03,C0155,P017,3,0.15,19122.45,5,Debit Card,Customer_0155,Mumbai,Professional,43,Study Table,Furniture,7499,4307.61
O01400,2026-07-23,C0090,P018,4,0.05,4936.2,5,Debit Card,Customer_0090,Madurai,Student,21,Desk Lamp,Home,1299,661.06
O01401,2026-06-26,C0292,P030,1,0.15,2549.15,3,Credit Card,Customer_0292,Madurai,Student,23,Travel Bag,Accessories,2999,574.98
O01402,2026-02-10,C0108,P002,4,0.0,9996.0,5,Cash,Customer_0108,Coimbatore,Professional,36,Bluetooth Speaker,Electronics,2499,2823.04
O01403,2026-03-19,C0022,P023,2,0.05,1518.1,5,UPI,Customer_0022,Hyderabad,Professional,40,Moisturizer,Beauty,799,353.83
O01404,2026-04-02,C0091,P019,3,0.1,1887.3,5,Credit Card,Customer_0091,Chennai,Business,38,Water Bottle,Home,699,265.75
O01405,2026-07-31,C0027,P016,1,0.0,8999.0,4,UPI,Customer_0027,Coimbatore,Business,38,Office Chair,Furniture,8999,2060.46
O01406,2026-06-08,C0245,P020,2,0.0,8998.0,5,Cash,Customer_0245,Mumbai,Business,33,Coffee Maker,Home Appliances,4499,1723.19
O01407,2026-03-08,C0120,P012,3,0.1,6747.3,5,Net Banking,Customer_0120,Madurai,Student,18,Casual Sneakers,Fashion,2499,1555.01
O01408,2026-03-10,C0035,P021,2,0.0,998.0,5,Cash,Customer_0035,Madurai,Business,55,Face Wash,Beauty,499,215.52
O01409,2026-07-24,C0289,P002,4,0.0,9996.0,5,Net Banking,Customer_0289,Mumbai,Professional,50,Bluetooth Speaker,Electronics,2499,2527.22
O01410,2026-06-06,C0182,P009,1,0.0,2999.0,4,Credit Card,Customer_0182,Delhi,Professional,33,Webcam,Electronics,2999,493.19
O01411,2026-06-11,C0297,P023,1,0.05,759.05,5,Credit Card,Customer_0297,Mumbai,Business,49,Moisturizer,Beauty,799,139.57
O01412,2026-07-06,C0063,P022,3,0.15,1782.45,5,Cash,Customer_0063,Bengaluru,Student,32,Shampoo,Beauty,699,292.06
O01413,2026-07-07,C0060,P010,1,0.05,664.05,5,Debit Card,Customer_0060,Coimbatore,Business,37,Phone Case,Accessories,699,126.89
O01414,2026-07-29,C0201,P015,2,0.0,3598.0,5,Cash,Customer_0201,Delhi,Student,52,Hoodie,Fashion,1799,997.42
O01415,2026-09-06,C0157,P020,4,0.0,17996.0,4,Cash,Customer_0157,Coimbatore,Professional,42,Coffee Maker,Home Appliances,4499,2645.75
O01416,2026-03-29,C0043,P017,3,0.05,21372.15,3,Debit Card,Customer_0043,Bengaluru,Business,52,Study Table,Furniture,7499,3212.49
O01417,2026-07-03,C0027,P019,4,0.1,2516.4,5,Credit Card,Customer_0027,Coimbatore,Business,38,Water Bottle,Home,699,566.55
O01418,2026-02-08,C0060,P019,4,0.05,2656.2,3,Cash,Customer_0060,Coimbatore,Business,37,Water Bottle,Home,699,403.04
O01419,2026-04-16,C0060,P030,4,0.15,10196.6,5,Net Banking,Customer_0060,Coimbatore,Business,37,Travel Bag,Accessories,2999,2433.47
O01420,2026-07-23,C0251,P013,3,0.0,4497.0,4,UPI,Customer_0251,Coimbatore,Student,30,Backpack,Accessories,1499,796.63
O01421,2026-07-03,C0197,P016,1,0.0,8999.0,4,Cash,Customer_0197,Coimbatore,Professional,32,Office Chair,Furniture,8999,1094.05
O01422,2026-07-17,C0137,P018,2,0.15,2208.3,3,UPI,Customer_0137,Coimbatore,Student,47,Desk Lamp,Home,1299,613.89
O01423,2026-06-19,C0004,P003,2,0.0,6998.0,5,Net Banking,Customer_0004,Bengaluru,Business,45,Smart Watch,Electronics,3499,1042.7
O01424,2026-09-07,C0274,P001,3,0.15,5097.45,4,Net Banking,Customer_0274,Coimbatore,Business,31,Wireless Earbuds,Electronics,1999,1354.81
O01425,2026-08-12,C0008,P009,3,0.1,8097.3,5,UPI,Customer_0008,Mumbai,Student,46,Webcam,Electronics,2999,2154.2
O01426,2026-07-31,C0071,P008,3,0.05,6552.15,5,Cash,Customer_0071,Delhi,Student,48,USB-C Hub,Electronics,2299,1650.53
O01427,2026-06-14,C0192,P014,2,0.15,1358.3,5,Cash,Customer_0192,Delhi,Professional,21,T-Shirt,Fashion,799,399.41
O01428,2026-07-18,C0241,P005,2,0.1,2338.2,3,Net Banking,Customer_0241,Mumbai,Professional,53,Gaming Mouse,Electronics,1299,623.05
O01429,2026-03-27,C0020,P004,4,0.05,5696.2,5,Net Banking,Customer_0020,Bengaluru,Professional,35,Power Bank,Electronics,1499,728.12
O01430,2026-03-14,C0046,P016,2,0.0,17998.0,5,Debit Card,Customer_0046,Hyderabad,Professional,18,Office Chair,Furniture,8999,2848.21
O01431,2026-05-14,C0281,P013,3,0.05,4272.15,2,Net Banking,Customer_0281,Delhi,Student,32,Backpack,Accessories,1499,984.23
O01432,2026-06-01,C0246,P008,3,0.05,6552.15,5,Debit Card,Customer_0246,Madurai,Business,55,USB-C Hub,Electronics,2299,1296.63
O01433,2026-07-05,C0113,P013,4,0.0,5996.0,5,Debit Card,Customer_0113,Hyderabad,Professional,25,Backpack,Accessories,1499,910.37
O01434,2026-03-08,C0088,P030,3,0.0,8997.0,2,UPI,Customer_0088,Delhi,Professional,45,Travel Bag,Accessories,2999,1946.19
O01435,2026-04-25,C0049,P028,3,0.0,1497.0,4,Credit Card,Customer_0049,Coimbatore,Student,41,Calculator,Stationery,499,234.0
O01436,2026-07-26,C0122,P011,2,0.1,5398.2,4,Net Banking,Customer_0122,Hyderabad,Business,46,Running Shoes,Fashion,2999,1035.78
O01437,2026-06-22,C0231,P006,2,0.15,6798.3,5,Credit Card,Customer_0231,Delhi,Professional,45,Mechanical Keyboard,Electronics,3999,1316.06
O01438,2026-01-27,C0120,P012,3,0.05,7122.15,5,Debit Card,Customer_0120,Madurai,Student,18,Casual Sneakers,Fashion,2499,1728.38
O01439,2026-04-27,C0085,P016,1,0.05,8549.05,5,Cash,Customer_0085,Delhi,Student,43,Office Chair,Furniture,8999,2074.14
O01440,2026-01-21,C0030,P001,1,0.0,1999.0,4,Credit Card,Customer_0030,Bengaluru,Student,54,Wireless Earbuds,Electronics,1999,248.15
O01441,2026-05-02,C0107,P006,2,0.15,6798.3,3,Net Banking,Customer_0107,Hyderabad,Professional,22,Mechanical Keyboard,Electronics,3999,1893.4
O01442,2026-04-14,C0151,P026,4,0.1,716.4,5,Cash,Customer_0151,Coimbatore,Professional,45,Notebook,Stationery,199,100.01
O01443,2026-04-23,C0046,P008,4,0.15,7816.6,5,Credit Card,Customer_0046,Hyderabad,Professional,18,USB-C Hub,Electronics,2299,1275.29
O01444,2026-05-10,C0058,P002,2,0.15,4248.3,5,Credit Card,Customer_0058,Hyderabad,Professional,51,Bluetooth Speaker,Electronics,2499,1004.27
O01445,2026-09-05,C0234,P013,1,0.05,1424.05,4,UPI,Customer_0234,Coimbatore,Professional,54,Backpack,Accessories,1499,391.46
O01446,2026-07-11,C0117,P028,2,0.1,898.2,5,UPI,Customer_0117,Coimbatore,Business,34,Calculator,Stationery,499,249.86
O01447,2026-06-04,C0021,P008,4,0.0,9196.0,3,Net Banking,Customer_0021,Delhi,Business,41,USB-C Hub,Electronics,2299,2447.76
O01448,2026-03-16,C0004,P006,1,0.05,3799.05,3,Debit Card,Customer_0004,Bengaluru,Business,45,Mechanical Keyboard,Electronics,3999,1092.75
O01449,2026-04-06,C0263,P015,3,0.1,4857.3,4,Credit Card,Customer_0263,Delhi,Professional,29,Hoodie,Fashion,1799,1406.84
O01450,2026-02-06,C0202,P014,4,0.0,3196.0,5,Debit Card,Customer_0202,Chennai,Professional,55,T-Shirt,Fashion,799,741.7
O01451,2026-08-16,C0087,P022,3,0.05,1992.15,4,Cash,Customer_0087,Chennai,Professional,34,Shampoo,Beauty,699,274.81
O01452,2026-01-01,C0023,P013,1,0.1,1349.1,3,UPI,Customer_0023,Coimbatore,Business,35,Backpack,Accessories,1499,194.08
O01453,2026-04-17,C0240,P014,4,0.1,2876.4,5,Debit Card,Customer_0240,Coimbatore,Student,33,T-Shirt,Fashion,799,394.86
O01454,2026-07-20,C0055,P018,4,0.15,4416.6,5,Net Banking,Customer_0055,Bengaluru,Student,49,Desk Lamp,Home,1299,1283.96
O01455,2026-02-03,C0171,P020,2,0.15,7648.3,5,Cash,Customer_0171,Coimbatore,Business,42,Coffee Maker,Home Appliances,4499,1276.7
O01456,2026-02-08,C0116,P012,3,0.0,7497.0,5,Net Banking,Customer_0116,Coimbatore,Business,39,Casual Sneakers,Fashion,2499,1668.41
O01457,2026-04-15,C0238,P023,4,0.05,3036.2,5,Debit Card,Customer_0238,Madurai,Professional,35,Moisturizer,Beauty,799,689.99
O01458,2026-05-19,C0121,P009,1,0.15,2549.15,5,UPI,Customer_0121,Pune,Student,34,Webcam,Electronics,2999,672.57
O01459,2026-08-10,C0289,P009,2,0.0,5998.0,5,Debit Card,Customer_0289,Mumbai,Professional,50,Webcam,Electronics,2999,1324.7
O01460,2026-05-24,C0270,P011,1,0.0,2999.0,4,Net Banking,Customer_0270,Coimbatore,Business,42,Running Shoes,Fashion,2999,767.72
O01461,2026-05-19,C0062,P027,1,0.05,236.55,5,Net Banking,Customer_0062,Delhi,Business,46,Pen Set,Stationery,249,63.17
O01462,2026-08-18,C0177,P021,1,0.0,499.0,5,Net Banking,Customer_0177,Coimbatore,Student,47,Face Wash,Beauty,499,125.25
O01463,2026-02-16,C0159,P015,1,0.1,1619.1,5,Credit Card,Customer_0159,Madurai,Professional,53,Hoodie,Fashion,1799,266.82
O01464,2026-08-01,C0260,P006,4,0.0,15996.0,5,Net Banking,Customer_0260,Hyderabad,Business,49,Mechanical Keyboard,Electronics,3999,4652.06
O01465,2026-03-24,C0251,P028,4,0.0,1996.0,4,UPI,Customer_0251,Coimbatore,Student,30,Calculator,Stationery,499,577.47
O01466,2026-03-29,C0137,P024,4,0.05,2276.2,4,Net Banking,Customer_0137,Coimbatore,Student,47,Sunscreen,Beauty,599,511.45
O01467,2026-03-23,C0021,P005,4,0.1,4676.4,3,UPI,Customer_0021,Delhi,Business,41,Gaming Mouse,Electronics,1299,1325.99
O01468,2026-05-19,C0186,P010,2,0.1,1258.2,3,Debit Card,Customer_0186,Coimbatore,Professional,39,Phone Case,Accessories,699,232.36
O01469,2026-07-16,C0147,P016,1,0.05,8549.05,4,Cash,Customer_0147,Mumbai,Business,50,Office Chair,Furniture,8999,2220.24
O01470,2026-06-23,C0004,P012,2,0.0,4998.0,5,Debit Card,Customer_0004,Bengaluru,Business,45,Casual Sneakers,Fashion,2499,1187.82
O01471,2026-02-16,C0167,P010,1,0.0,699.0,4,UPI,Customer_0167,Madurai,Student,30,Phone Case,Accessories,699,86.89
O01472,2026-03-23,C0021,P023,2,0.15,1358.3,5,Debit Card,Customer_0021,Delhi,Business,41,Moisturizer,Beauty,799,351.06
O01473,2026-04-07,C0021,P016,1,0.0,8999.0,4,Net Banking,Customer_0021,Delhi,Business,41,Office Chair,Furniture,8999,2274.26
O01474,2026-05-31,C0085,P025,2,0.15,2548.3,4,Net Banking,Customer_0085,Delhi,Student,43,Perfume,Beauty,1499,394.97
O01475,2026-04-09,C0235,P027,1,0.1,224.1,3,Cash,Customer_0235,Mumbai,Professional,19,Pen Set,Stationery,249,35.67
O01476,2026-05-22,C0107,P011,4,0.0,11996.0,4,Cash,Customer_0107,Hyderabad,Professional,22,Running Shoes,Fashion,2999,2734.29
O01477,2026-06-12,C0190,P027,2,0.0,498.0,4,Net Banking,Customer_0190,Coimbatore,Student,44,Pen Set,Stationery,249,84.65
O01478,2026-06-22,C0046,P013,1,0.05,1424.05,5,Credit Card,Customer_0046,Hyderabad,Professional,18,Backpack,Accessories,1499,308.02
O01479,2026-03-19,C0064,P001,4,0.15,6796.6,3,Net Banking,Customer_0064,Bengaluru,Professional,19,Wireless Earbuds,Electronics,1999,1390.54
O01480,2026-02-22,C0109,P009,2,0.1,5398.2,5,Credit Card,Customer_0109,Hyderabad,Professional,52,Webcam,Electronics,2999,1352.01
O01481,2026-07-20,C0048,P019,2,0.15,1188.3,5,Net Banking,Customer_0048,Bengaluru,Business,37,Water Bottle,Home,699,311.61
O01482,2026-04-26,C0117,P001,1,0.0,1999.0,5,Net Banking,Customer_0117,Coimbatore,Business,34,Wireless Earbuds,Electronics,1999,591.87
O01483,2026-03-16,C0044,P026,2,0.0,398.0,3,Cash,Customer_0044,Madurai,Business,39,Notebook,Stationery,199,81.77
O01484,2026-03-11,C0070,P025,3,0.15,3822.45,5,Credit Card,Customer_0070,Coimbatore,Business,26,Perfume,Beauty,1499,782.61
O01485,2026-05-30,C0287,P024,3,0.0,1797.0,4,Net Banking,Customer_0287,Madurai,Professional,25,Sunscreen,Beauty,599,534.29
O01486,2026-05-25,C0251,P030,1,0.1,2699.1,3,UPI,Customer_0251,Coimbatore,Student,30,Travel Bag,Accessories,2999,426.18
O01487,2026-08-01,C0050,P009,2,0.1,5398.2,5,Credit Card,Customer_0050,Hyderabad,Business,51,Webcam,Electronics,2999,696.78
O01488,2026-06-06,C0181,P014,3,0.1,2157.3,5,Cash,Customer_0181,Hyderabad,Business,48,T-Shirt,Fashion,799,582.18
O01489,2026-03-11,C0106,P001,2,0.1,3598.2,4,Cash,Customer_0106,Coimbatore,Business,34,Wireless Earbuds,Electronics,1999,628.1
O01490,2026-09-03,C0219,P009,3,0.0,8997.0,5,Credit Card,Customer_0219,Chennai,Professional,54,Webcam,Electronics,2999,2100.23
O01491,2026-06-15,C0297,P018,1,0.15,1104.15,1,UPI,Customer_0297,Mumbai,Business,49,Desk Lamp,Home,1299,281.08
O01492,2026-06-22,C0091,P012,2,0.15,4248.3,5,Cash,Customer_0091,Chennai,Business,38,Casual Sneakers,Fashion,2499,1151.26
O01493,2026-07-15,C0079,P027,4,0.0,996.0,5,UPI,Customer_0079,Delhi,Student,45,Pen Set,Stationery,249,201.09
O01494,2026-05-18,C0146,P018,1,0.15,1104.15,5,Debit Card,Customer_0146,Mumbai,Professional,38,Desk Lamp,Home,1299,288.73
O01495,2026-09-06,C0155,P010,4,0.1,2516.4,4,UPI,Customer_0155,Mumbai,Professional,43,Phone Case,Accessories,699,558.03
O01496,2026-02-01,C0091,P001,4,0.1,7196.4,5,Cash,Customer_0091,Chennai,Business,38,Wireless Earbuds,Electronics,1999,922.49
O01497,2026-01-03,C0128,P007,2,0.0,3198.0,5,Debit Card,Customer_0128,Chennai,Professional,31,Laptop Stand,Electronics,1599,956.48
O01498,2026-02-19,C0012,P026,1,0.1,179.1,5,Credit Card,Customer_0012,Bengaluru,Student,42,Notebook,Stationery,199,37.79
O01499,2026-03-01,C0124,P010,4,0.1,2516.4,2,Cash,Customer_0124,Bengaluru,Student,27,Phone Case,Accessories,699,741.69
